seed,folder,d,step,mem
45,d100,100,1460000,
45,d100,100,1470000,
45,d100,100,1480000,
45,d100,100,1490000,
45,d100,100,1500000,0.20720000565052032
45,d100,100,1510000,
45,d100,100,1520000,
45,d100,100,1530000,
45,d100,100,1540000,
45,d100,100,1550000,
45,d100,100,1560000,
45,d100,100,1570000,
45,d100,100,1580000,
45,d100,100,1590000,
45,d100,100,1600000,0.2434999942779541
45,d100,100,1610000,
45,d100,100,1620000,
45,d100,100,1630000,
45,d100,100,1640000,
45,d100,100,1650000,
45,d100,100,1660000,
45,d100,100,1670000,
45,d100,100,1680000,
45,d100,100,1690000,
45,d100,100,1700000,0.26739999651908875
45,d100,100,1710000,
45,d100,100,1720000,
45,d100,100,1730000,
45,d100,100,1740000,
45,d100,100,1750000,
45,d100,100,1760000,
45,d100,100,1770000,
45,d100,100,1780000,
45,d100,100,1790000,
45,d100,100,1800000,0.3046000003814697
45,d100,100,1810000,
45,d100,100,1820000,
45,d100,100,1830000,
45,d100,100,1840000,
45,d100,100,1850000,
45,d100,100,1860000,
45,d100,100,1870000,
45,d100,100,1880000,
45,d100,100,1890000,
45,d100,100,1900000,0.304500013589859
45,d100,100,1910000,
45,d100,100,1920000,
45,d100,100,1930000,
45,d100,100,1940000,
45,d100,100,1950000,
45,d100,100,1960000,
45,d100,100,1970000,
45,d100,100,1980000,
45,d100,100,1990000,
45,d100,100,2000000,0.33809998631477356
45,d100,100,2010000,
45,d100,100,2020000,
45,d100,100,2030000,
45,d100,100,2040000,
45,d100,100,2050000,
45,d100,100,2060000,
45,d100,100,2070000,
45,d100,100,2080000,
45,d100,100,2090000,
45,d100,100,2100000,0.3723999857902527
45,d100,100,2110000,
45,d100,100,2120000,
45,d100,100,2130000,
45,d100,100,2140000,
45,d100,100,2150000,
45,d100,100,2160000,
45,d100,100,2170000,
45,d100,100,2180000,
45,d100,100,2190000,
45,d100,100,2200000,0.37560001015663147
45,d100,100,2210000,
45,d100,100,2220000,
45,d100,100,2230000,
45,d100,100,2240000,
45,d100,100,2250000,
45,d100,100,2260000,
45,d100,100,2270000,
45,d100,100,2280000,
45,d100,100,2290000,
45,d100,100,2300000,0.39910000562667847
45,d100,100,2310000,
45,d100,100,2320000,
45,d100,100,2330000,
45,d100,100,2340000,
45,d100,100,2350000,
45,d100,100,2360000,
45,d100,100,2370000,
45,d100,100,2380000,
45,d100,100,2390000,
45,d100,100,2400000,0.42250001430511475
45,d100,100,2410000,
45,d100,100,2420000,
45,d100,100,2430000,
45,d100,100,2440000,
45,d100,100,2450000,
45,d100,100,2460000,
45,d100,100,2470000,
45,d100,100,2480000,
45,d100,100,2490000,
45,d100,100,2500000,0.42410001158714294
45,d100,100,2510000,
45,d100,100,2520000,
45,d100,100,2530000,
45,d100,100,2540000,
45,d100,100,2550000,
45,d100,100,2560000,
45,d100,100,2570000,
45,d100,100,2580000,
45,d100,100,2590000,
45,d100,100,2600000,0.4438000023365021
45,d100,100,2610000,
45,d100,100,2620000,
45,d100,100,2630000,
45,d100,100,2640000,
45,d100,100,2650000,
45,d100,100,2660000,
45,d100,100,2670000,
45,d100,100,2680000,
45,d100,100,2690000,
45,d100,100,2700000,0.4487000107765198
45,d100,100,2710000,
45,d100,100,2720000,
45,d100,100,2730000,
45,d100,100,2740000,
45,d100,100,2750000,
45,d100,100,2760000,
45,d100,100,2770000,
45,d100,100,2780000,
45,d100,100,2790000,
45,d100,100,2800000,0.4625000059604645
45,d100,100,2810000,
45,d100,100,2820000,
45,d100,100,2830000,
45,d100,100,2840000,
45,d100,100,2850000,
45,d100,100,2860000,
45,d100,100,2870000,
45,d100,100,2880000,
45,d100,100,2890000,
45,d100,100,2900000,0.4756999909877777
45,d100,100,2910000,
45,d100,100,2920000,
45,d100,100,2930000,
45,d100,100,2940000,
45,d100,100,2950000,
45,d100,100,2960000,
45,d100,100,2970000,
45,d100,100,2980000,
45,d100,100,2990000,
45,d100,100,3000000,0.4991999864578247
45,d100,100,3010000,
45,d100,100,3020000,
45,d100,100,3030000,
45,d100,100,3040000,
45,d100,100,3050000,
45,d100,100,3060000,
45,d100,100,3070000,
45,d100,100,3080000,
45,d100,100,3090000,
45,d100,100,3100000,0.49619999527931213
45,d100,100,3110000,
45,d100,100,3120000,
45,d100,100,3130000,
45,d100,100,3140000,
45,d100,100,3150000,
45,d100,100,3160000,
45,d100,100,3170000,
45,d100,100,3180000,
45,d100,100,3190000,
45,d100,100,3200000,0.5031999945640564
45,d100,100,3210000,
45,d100,100,3220000,
45,d100,100,3230000,
45,d100,100,3240000,
45,d100,100,3250000,
45,d100,100,3260000,
45,d100,100,3270000,
45,d100,100,3280000,
45,d100,100,3290000,
45,d100,100,3300000,0.5
45,d100,100,3310000,
45,d100,100,3320000,
45,d100,100,3330000,
45,d100,100,3340000,
45,d100,100,3350000,
45,d100,100,3360000,
45,d100,100,3370000,
45,d100,100,3380000,
45,d100,100,3390000,
45,d100,100,3400000,0.5227000117301941
45,d100,100,3410000,
45,d100,100,3420000,
45,d100,100,3430000,
45,d100,100,3440000,
45,d100,100,3450000,
45,d100,100,3460000,
45,d100,100,3470000,
45,d100,100,3480000,
45,d100,100,3490000,
45,d100,100,3500000,0.5253000259399414
45,d100,100,3510000,
45,d100,100,3520000,
45,d100,100,3530000,
45,d100,100,3540000,
45,d100,100,3550000,
45,d100,100,3560000,
45,d100,100,3570000,
45,d100,100,3580000,
45,d100,100,3590000,
45,d100,100,3600000,0.521399974822998
45,d100,100,3610000,
45,d100,100,3620000,
45,d100,100,3630000,
45,d100,100,3640000,
45,d100,100,3650000,
45,d100,100,3660000,
45,d100,100,3670000,
45,d100,100,3680000,
45,d100,100,3690000,
45,d100,100,3700000,0.52920001745224
45,d100,100,3710000,
45,d100,100,3720000,
45,d100,100,3730000,
45,d100,100,3740000,
45,d100,100,3750000,
45,d100,100,3760000,
45,d100,100,3770000,
45,d100,100,3780000,
45,d100,100,3790000,
45,d100,100,3800000,0.5615000128746033
45,d100,100,3810000,
45,d100,100,3820000,
45,d100,100,3830000,
45,d100,100,3840000,
45,d100,100,3850000,
45,d100,100,3860000,
45,d100,100,3870000,
45,d100,100,3880000,
45,d100,100,3890000,
45,d100,100,3900000,0.5430999994277954
45,d100,100,3910000,
45,d100,100,3920000,
45,d100,100,3930000,
45,d100,100,3940000,
45,d100,100,3950000,
45,d100,100,3960000,
45,d100,100,3970000,
45,d100,100,3980000,
45,d100,100,3990000,
45,d100,100,4000000,0.5648999810218811
45,d100,100,4010000,
45,d100,100,4020000,
45,d100,100,4030000,
45,d100,100,4040000,
45,d100,100,4050000,
45,d100,100,4060000,
45,d100,100,4070000,
45,d100,100,4080000,
45,d100,100,4090000,
45,d100,100,4100000,0.560699999332428
45,d100,100,4110000,
45,d100,100,4120000,
45,d100,100,4130000,
45,d100,100,4140000,
45,d100,100,4150000,
45,d100,100,4160000,
45,d100,100,4170000,
45,d100,100,4180000,
45,d100,100,4190000,
45,d100,100,4200000,0.590399980545044
45,d100,100,4210000,
45,d100,100,4220000,
45,d100,100,4230000,
45,d100,100,4240000,
45,d100,100,4250000,
45,d100,100,4260000,
45,d100,100,4270000,
45,d100,100,4280000,
45,d100,100,4290000,
45,d100,100,4300000,0.5813000202178955
45,d100,100,4310000,
45,d100,100,4320000,
45,d100,100,4330000,
45,d100,100,4340000,
45,d100,100,4350000,
45,d100,100,4360000,
45,d100,100,4370000,
45,d100,100,4380000,
45,d100,100,4390000,
45,d100,100,4400000,0.5913000106811523
45,d100,100,4410000,
45,d100,100,4420000,
45,d100,100,4430000,
45,d100,100,4440000,
45,d100,100,4450000,
45,d100,100,4460000,
45,d100,100,4470000,
45,d100,100,4480000,
45,d100,100,4490000,
45,d100,100,4500000,0.6022999882698059
45,d100,100,4510000,
45,d100,100,4520000,
45,d100,100,4530000,
45,d100,100,4540000,
45,d100,100,4550000,
45,d100,100,4560000,
45,d100,100,4570000,
45,d100,100,4580000,
45,d100,100,4590000,
45,d100,100,4600000,0.586899995803833
45,d100,100,4610000,
45,d100,100,4620000,
45,d100,100,4630000,
45,d100,100,4640000,
45,d100,100,4650000,
45,d100,100,4660000,
45,d100,100,4670000,
45,d100,100,4680000,
45,d100,100,4690000,
45,d100,100,4700000,0.6116999983787537
45,d100,100,4710000,
45,d100,100,4720000,
45,d100,100,4730000,
45,d100,100,4740000,
45,d100,100,4750000,
45,d100,100,4760000,
45,d100,100,4770000,
45,d100,100,4780000,
45,d100,100,4790000,
45,d100,100,4800000,0.6019999980926514
45,d100,100,4810000,
45,d100,100,4820000,
45,d100,100,4830000,
45,d100,100,4840000,
45,d100,100,4850000,
45,d100,100,4860000,
45,d100,100,4870000,
45,d100,100,4880000,
45,d100,100,4890000,
45,d100,100,4900000,0.5950000286102295
45,d100,100,4910000,
45,d100,100,4920000,
45,d100,100,4930000,
45,d100,100,4940000,
45,d100,100,4950000,
45,d100,100,4960000,
45,d100,100,4970000,
45,d100,100,4980000,
45,d100,100,4990000,
45,d100,100,5000000,0.6100999712944031
46,d100,100,1,0.0
46,d100,100,10000,
46,d100,100,20000,
46,d100,100,30000,
46,d100,100,40000,
46,d100,100,50000,
46,d100,100,60000,
46,d100,100,70000,
46,d100,100,80000,
46,d100,100,90000,
46,d100,100,100000,0.0
46,d100,100,110000,
46,d100,100,120000,
46,d100,100,130000,
46,d100,100,140000,
46,d100,100,150000,
46,d100,100,160000,
46,d100,100,170000,
46,d100,100,180000,
46,d100,100,190000,
46,d100,100,200000,0.004800000227987766
46,d100,100,210000,
46,d100,100,220000,
46,d100,100,230000,
46,d100,100,240000,
46,d100,100,250000,
46,d100,100,260000,
46,d100,100,270000,
46,d100,100,280000,
46,d100,100,290000,
46,d100,100,300000,0.012299999594688416
46,d100,100,310000,
46,d100,100,320000,
46,d100,100,330000,
46,d100,100,340000,
46,d100,100,350000,
46,d100,100,360000,
46,d100,100,370000,
46,d100,100,380000,
46,d100,100,390000,
46,d100,100,400000,0.01979999989271164
46,d100,100,410000,
46,d100,100,420000,
46,d100,100,430000,
46,d100,100,440000,
46,d100,100,450000,
46,d100,100,460000,
46,d100,100,470000,
46,d100,100,480000,
46,d100,100,490000,
46,d100,100,500000,0.029899999499320984
46,d100,100,510000,
46,d100,100,520000,
46,d100,100,530000,
46,d100,100,540000,
46,d100,100,550000,
46,d100,100,560000,
46,d100,100,570000,
46,d100,100,580000,
46,d100,100,590000,
46,d100,100,600000,0.04399999976158142
46,d100,100,610000,
46,d100,100,620000,
46,d100,100,630000,
46,d100,100,640000,
46,d100,100,650000,
46,d100,100,660000,
46,d100,100,670000,
46,d100,100,680000,
46,d100,100,690000,
46,d100,100,700000,0.052799999713897705
46,d100,100,710000,
46,d100,100,720000,
46,d100,100,730000,
46,d100,100,740000,
46,d100,100,750000,
46,d100,100,760000,
46,d100,100,770000,
46,d100,100,780000,
46,d100,100,790000,
46,d100,100,800000,0.06509999930858612
46,d100,100,810000,
46,d100,100,820000,
46,d100,100,830000,
46,d100,100,840000,
46,d100,100,850000,
46,d100,100,860000,
46,d100,100,870000,
46,d100,100,880000,
46,d100,100,890000,
46,d100,100,900000,0.07090000063180923
46,d100,100,910000,
46,d100,100,920000,
46,d100,100,930000,
46,d100,100,940000,
46,d100,100,950000,
46,d100,100,960000,
46,d100,100,970000,
46,d100,100,980000,
46,d100,100,990000,
46,d100,100,1000000,0.08760000020265579
46,d100,100,1010000,
46,d100,100,1020000,
46,d100,100,1030000,
46,d100,100,1040000,
46,d100,100,1050000,
46,d100,100,1060000,
46,d100,100,1070000,
46,d100,100,1080000,
46,d100,100,1090000,
46,d100,100,1100000,0.09629999846220016
46,d100,100,1110000,
46,d100,100,1120000,
46,d100,100,1130000,
46,d100,100,1140000,
46,d100,100,1150000,
46,d100,100,1160000,
46,d100,100,1170000,
46,d100,100,1180000,
46,d100,100,1190000,
46,d100,100,1200000,0.1273999959230423
46,d100,100,1210000,
46,d100,100,1220000,
46,d100,100,1230000,
46,d100,100,1240000,
46,d100,100,1250000,
46,d100,100,1260000,
46,d100,100,1270000,
46,d100,100,1280000,
46,d100,100,1290000,
46,d100,100,1300000,0.14489999413490295
46,d100,100,1310000,
46,d100,100,1320000,
46,d100,100,1330000,
46,d100,100,1340000,
46,d100,100,1350000,
46,d100,100,1360000,
46,d100,100,1370000,
46,d100,100,1380000,
46,d100,100,1390000,
46,d100,100,1400000,0.17399999499320984
46,d100,100,1410000,
46,d100,100,1420000,
46,d100,100,1430000,
46,d100,100,1440000,
46,d100,100,1450000,
46,d100,100,1460000,
46,d100,100,1470000,
46,d100,100,1480000,
46,d100,100,1490000,
46,d100,100,1500000,0.20180000364780426
46,d100,100,1510000,
46,d100,100,1520000,
46,d100,100,1530000,
46,d100,100,1540000,
46,d100,100,1550000,
46,d100,100,1560000,
46,d100,100,1570000,
46,d100,100,1580000,
46,d100,100,1590000,
46,d100,100,1600000,0.227400004863739
46,d100,100,1610000,
46,d100,100,1620000,
46,d100,100,1630000,
46,d100,100,1640000,
46,d100,100,1650000,
46,d100,100,1660000,
46,d100,100,1670000,
46,d100,100,1680000,
46,d100,100,1690000,
46,d100,100,1700000,0.25589999556541443
46,d100,100,1710000,
46,d100,100,1720000,
46,d100,100,1730000,
46,d100,100,1740000,
46,d100,100,1750000,
46,d100,100,1760000,
46,d100,100,1770000,
46,d100,100,1780000,
46,d100,100,1790000,
46,d100,100,1800000,0.275299996137619
46,d100,100,1810000,
46,d100,100,1820000,
46,d100,100,1830000,
46,d100,100,1840000,
46,d100,100,1850000,
46,d100,100,1860000,
46,d100,100,1870000,
46,d100,100,1880000,
46,d100,100,1890000,
46,d100,100,1900000,0.29789999127388
46,d100,100,1910000,
46,d100,100,1920000,
46,d100,100,1930000,
46,d100,100,1940000,
46,d100,100,1950000,
46,d100,100,1960000,
46,d100,100,1970000,
46,d100,100,1980000,
46,d100,100,1990000,
46,d100,100,2000000,0.3237999975681305
46,d100,100,2010000,
46,d100,100,2020000,
46,d100,100,2030000,
46,d100,100,2040000,
46,d100,100,2050000,
46,d100,100,2060000,
46,d100,100,2070000,
46,d100,100,2080000,
46,d100,100,2090000,
46,d100,100,2100000,0.3490000069141388
46,d100,100,2110000,
46,d100,100,2120000,
46,d100,100,2130000,
46,d100,100,2140000,
46,d100,100,2150000,
46,d100,100,2160000,
46,d100,100,2170000,
46,d100,100,2180000,
46,d100,100,2190000,
46,d100,100,2200000,0.36890000104904175
46,d100,100,2210000,
46,d100,100,2220000,
46,d100,100,2230000,
46,d100,100,2240000,
46,d100,100,2250000,
46,d100,100,2260000,
46,d100,100,2270000,
46,d100,100,2280000,
46,d100,100,2290000,
46,d100,100,2300000,0.3935999870300293
46,d100,100,2310000,
46,d100,100,2320000,
46,d100,100,2330000,
46,d100,100,2340000,
46,d100,100,2350000,
46,d100,100,2360000,
46,d100,100,2370000,
46,d100,100,2380000,
46,d100,100,2390000,
46,d100,100,2400000,0.4092999994754791
46,d100,100,2410000,
46,d100,100,2420000,
46,d100,100,2430000,
46,d100,100,2440000,
46,d100,100,2450000,
46,d100,100,2460000,
46,d100,100,2470000,
46,d100,100,2480000,
46,d100,100,2490000,
46,d100,100,2500000,0.4194999933242798
46,d100,100,2510000,
46,d100,100,2520000,
46,d100,100,2530000,
46,d100,100,2540000,
46,d100,100,2550000,
46,d100,100,2560000,
46,d100,100,2570000,
46,d100,100,2580000,
46,d100,100,2590000,
46,d100,100,2600000,0.44510000944137573
46,d100,100,2610000,
46,d100,100,2620000,
46,d100,100,2630000,
46,d100,100,2640000,
46,d100,100,2650000,
46,d100,100,2660000,
46,d100,100,2670000,
46,d100,100,2680000,
46,d100,100,2690000,
46,d100,100,2700000,0.43619999289512634
46,d100,100,2710000,
46,d100,100,2720000,
46,d100,100,2730000,
46,d100,100,2740000,
46,d100,100,2750000,
46,d100,100,2760000,
46,d100,100,2770000,
46,d100,100,2780000,
46,d100,100,2790000,
46,d100,100,2800000,0.4575999975204468
46,d100,100,2810000,
46,d100,100,2820000,
46,d100,100,2830000,
46,d100,100,2840000,
46,d100,100,2850000,
46,d100,100,2860000,
46,d100,100,2870000,
46,d100,100,2880000,
46,d100,100,2890000,
46,d100,100,2900000,0.4740999937057495
46,d100,100,2910000,
46,d100,100,2920000,
46,d100,100,2930000,
46,d100,100,2940000,
46,d100,100,2950000,
46,d100,100,2960000,
46,d100,100,2970000,
46,d100,100,2980000,
46,d100,100,2990000,
46,d100,100,3000000,0.48649999499320984
46,d100,100,3010000,
46,d100,100,3020000,
46,d100,100,3030000,
46,d100,100,3040000,
46,d100,100,3050000,
46,d100,100,3060000,
46,d100,100,3070000,
46,d100,100,3080000,
46,d100,100,3090000,
46,d100,100,3100000,0.4745999872684479
46,d100,100,3110000,
46,d100,100,3120000,
46,d100,100,3130000,
46,d100,100,3140000,
46,d100,100,3150000,
46,d100,100,3160000,
46,d100,100,3170000,
46,d100,100,3180000,
46,d100,100,3190000,
46,d100,100,3200000,0.5184000134468079
46,d100,100,3210000,
46,d100,100,3220000,
46,d100,100,3230000,
46,d100,100,3240000,
46,d100,100,3250000,
46,d100,100,3260000,
46,d100,100,3270000,
46,d100,100,3280000,
46,d100,100,3290000,
46,d100,100,3300000,0.517799973487854
46,d100,100,3310000,
46,d100,100,3320000,
46,d100,100,3330000,
46,d100,100,3340000,
46,d100,100,3350000,
46,d100,100,3360000,
46,d100,100,3370000,
46,d100,100,3380000,
46,d100,100,3390000,
46,d100,100,3400000,0.5234000086784363
46,d100,100,3410000,
46,d100,100,3420000,
46,d100,100,3430000,
46,d100,100,3440000,
46,d100,100,3450000,
46,d100,100,3460000,
46,d100,100,3470000,
46,d100,100,3480000,
46,d100,100,3490000,
46,d100,100,3500000,0.5389000177383423
46,d100,100,3510000,
46,d100,100,3520000,
46,d100,100,3530000,
46,d100,100,3540000,
46,d100,100,3550000,
46,d100,100,3560000,
46,d100,100,3570000,
46,d100,100,3580000,
46,d100,100,3590000,
46,d100,100,3600000,0.5475999712944031
46,d100,100,3610000,
46,d100,100,3620000,
46,d100,100,3630000,
46,d100,100,3640000,
46,d100,100,3650000,
46,d100,100,3660000,
46,d100,100,3670000,
46,d100,100,3680000,
46,d100,100,3690000,
46,d100,100,3700000,0.5593000054359436
46,d100,100,3710000,
46,d100,100,3720000,
46,d100,100,3730000,
46,d100,100,3740000,
46,d100,100,3750000,
46,d100,100,3760000,
46,d100,100,3770000,
46,d100,100,3780000,
46,d100,100,3790000,
46,d100,100,3800000,0.5526999831199646
46,d100,100,3810000,
46,d100,100,3820000,
46,d100,100,3830000,
46,d100,100,3840000,
46,d100,100,3850000,
46,d100,100,3860000,
46,d100,100,3870000,
46,d100,100,3880000,
46,d100,100,3890000,
46,d100,100,3900000,0.5633000135421753
46,d100,100,3910000,
46,d100,100,3920000,
46,d100,100,3930000,
46,d100,100,3940000,
46,d100,100,3950000,
46,d100,100,3960000,
46,d100,100,3970000,
46,d100,100,3980000,
46,d100,100,3990000,
46,d100,100,4000000,0.5605000257492065
46,d100,100,4010000,
46,d100,100,4020000,
46,d100,100,4030000,
46,d100,100,4040000,
46,d100,100,4050000,
46,d100,100,4060000,
46,d100,100,4070000,
46,d100,100,4080000,
46,d100,100,4090000,
46,d100,100,4100000,0.5659000277519226
46,d100,100,4110000,
46,d100,100,4120000,
46,d100,100,4130000,
46,d100,100,4140000,
46,d100,100,4150000,
46,d100,100,4160000,
46,d100,100,4170000,
46,d100,100,4180000,
46,d100,100,4190000,
46,d100,100,4200000,0.5898000001907349
46,d100,100,4210000,
46,d100,100,4220000,
46,d100,100,4230000,
46,d100,100,4240000,
46,d100,100,4250000,
46,d100,100,4260000,
46,d100,100,4270000,
46,d100,100,4280000,
46,d100,100,4290000,
46,d100,100,4300000,0.5934000015258789
46,d100,100,4310000,
46,d100,100,4320000,
46,d100,100,4330000,
46,d100,100,4340000,
46,d100,100,4350000,
46,d100,100,4360000,
46,d100,100,4370000,
46,d100,100,4380000,
46,d100,100,4390000,
46,d100,100,4400000,0.5853999853134155
46,d100,100,4410000,
46,d100,100,4420000,
46,d100,100,4430000,
46,d100,100,4440000,
46,d100,100,4450000,
46,d100,100,4460000,
46,d100,100,4470000,
46,d100,100,4480000,
46,d100,100,4490000,
46,d100,100,4500000,0.5823000073432922
46,d100,100,4510000,
46,d100,100,4520000,
46,d100,100,4530000,
46,d100,100,4540000,
46,d100,100,4550000,
46,d100,100,4560000,
46,d100,100,4570000,
46,d100,100,4580000,
46,d100,100,4590000,
46,d100,100,4600000,0.6057000160217285
46,d100,100,4610000,
46,d100,100,4620000,
46,d100,100,4630000,
46,d100,100,4640000,
46,d100,100,4650000,
46,d100,100,4660000,
46,d100,100,4670000,
46,d100,100,4680000,
46,d100,100,4690000,
46,d100,100,4700000,0.6074000000953674
46,d100,100,4710000,
46,d100,100,4720000,
46,d100,100,4730000,
46,d100,100,4740000,
46,d100,100,4750000,
46,d100,100,4760000,
46,d100,100,4770000,
46,d100,100,4780000,
46,d100,100,4790000,
46,d100,100,4800000,0.6198999881744385
46,d100,100,4810000,
46,d100,100,4820000,
46,d100,100,4830000,
46,d100,100,4840000,
46,d100,100,4850000,
46,d100,100,4860000,
46,d100,100,4870000,
46,d100,100,4880000,
46,d100,100,4890000,
46,d100,100,4900000,0.6265000104904175
46,d100,100,4910000,
46,d100,100,4920000,
46,d100,100,4930000,
46,d100,100,4940000,
46,d100,100,4950000,
46,d100,100,4960000,
46,d100,100,4970000,
46,d100,100,4980000,
46,d100,100,4990000,
46,d100,100,5000000,0.6273999810218811
42,d120,120,1,0.0
42,d120,120,10000,
42,d120,120,20000,
42,d120,120,30000,
42,d120,120,40000,
42,d120,120,50000,
42,d120,120,60000,
42,d120,120,70000,
42,d120,120,80000,
42,d120,120,90000,
42,d120,120,100000,0.0
42,d120,120,110000,
42,d120,120,120000,
42,d120,120,130000,
42,d120,120,140000,
42,d120,120,150000,
42,d120,120,160000,
42,d120,120,170000,
42,d120,120,180000,
42,d120,120,190000,
42,d120,120,200000,0.002099999925121665
42,d120,120,210000,
